1.172938, -2.459197, -1.286258, 28.700000 
1.210876, -2.498979, -1.288103, 28.800000 
1.247459, -2.537656, -1.290197, 28.900000 
1.275751, -2.567872, -1.292121, 29.000000 
1.289640, -2.583009, -1.293369, 29.100000 
1.285866, -2.579452, -1.293585, 29.200000 
1.265305, -2.558068, -1.292763, 29.300000 
1.232621, -2.523837, -1.291217, 29.400000 
1.194535, -2.483912, -1.289376, 29.500000 
1.157830, -2.445424, -1.287594, 29.600000 
1.128017, -2.414103, -1.286087, 29.700000 
1.108866, -2.393837, -1.284971, 29.800000 
1.102482, -2.386794, -1.284312, 29.900000 
1.109506, -2.393666, -1.284160, 30.000000 
1.129218, -2.413780, -1.284562, 30.100000 
1.159439, -2.444986, -1.285547, 30.200000 
1.196333, -2.483419, -1.287086, 30.300000 
1.234349, -2.523374, -1.289025, 30.400000 
1.266701, -2.557728, -1.291027, 30.500000 
1.286703, -2.579313, -1.292610, 30.600000 
1.289777, -2.583107, -1.293329, 30.700000 
1.275166, -2.568182, -1.293016, 30.800000 
1.246252, -2.538107, -1.291856, 30.900000 
1.209246, -2.499477, -1.290231, 31.000000 
1.171139, -2.459655, -1.288516, 31.100000 
1.138046, -2.425010, -1.286964, 31.200000 
1.114425, -2.400142, -1.285717, 31.300000 
1.102998, -2.387852, -1.284854, 31.400000 
1.104945, -2.389376, -1.284431, 31.500000 
1.120061, -2.404567, -1.284506, 31.600000 
1.146736, -2.431867, -1.285131, 31.700000 
1.181778, -2.468100, -1.286322, 31.800000 
1.220256, -2.508258, -1.288002, 31.900000 
1.255728, -2.545658, -1.289930, 32.000000 
1.281234, -2.572920, -1.291687, 32.100000 
1.291125, -2.583921, -1.292797, 32.200000 
1.283043, -2.576004, -1.292961, 32.300000 
1.258873, -2.551091, -1.292218, 32.400000 
1.223994, -2.514873, -1.290879, 32.500000 
1.185363, -2.474675, -1.289312, 32.600000 
1.149592, -2.437393, -1.287800, 32.700000 
1.121832, -2.408340, -1.286507, 32.800000 
1.105463, -2.390986, -1.285523, 32.900000 
1.102235, -2.387140, -1.284906, 33.000000 
1.112463, -2.397178, -1.284715, 33.100000 
1.135087, -2.420100, -1.285012, 33.200000 
1.167538, -2.453383, -1.285846, 33.300000 
1.205540, -2.492738, -1.287199, 33.400000 
1.243140, -2.532064, -1.288923, 33.500000 
1.273377, -2.564066, -1.290689, 33.600000 
1.289826, -2.581866, -1.292041, 33.700000 
1.288656, -2.581253, -1.292596, 33.800000 
1.270118, -2.562375, -1.292257, 33.900000 
1.238448, -2.529682, -1.291235, 34.000000 
1.200271, -2.490145, -1.289874, 34.100000 
1.162543, -2.451017, -1.288474, 34.200000 
1.131070, -2.418291, -1.287220, 34.300000 
1.109930, -2.396139, -1.286208, 34.400000 
1.101483, -2.386978, -1.285495, 34.500000 
1.106585, -2.391717, -1.285132, 34.600000 
1.124712, -2.409892, -1.285180, 34.700000 
1.153895, -2.439596, -1.285702, 34.800000 
1.190521, -2.477243, -1.286722, 34.900000 
1.229229, -2.517400, -1.288171, 35.000000 
1.263284, -2.553097, -1.289813, 35.100000 
1.285794, -2.577047, -1.291253, 35.200000 
1.291674, -2.583749, -1.292074, 35.300000 
1.279505, -2.571574, -1.292069, 35.400000 
1.252118, -2.543457, -1.291339, 35.500000 
1.215482, -2.505670, -1.290187, 35.600000 
1.176669, -2.465593, -1.288924, 35.700000 
1.142065, -2.429818, -1.287753, 35.800000 
1.116453, -2.403230, -1.286777, 35.900000 
1.102843, -2.388892, -1.286048, 36.000000 
1.102660, -2.388265, -1.285605, 36.100000 
1.115912, -2.401411, -1.285499, 36.200000 
1.141210, -2.426999, -1.285789, 36.300000 
1.175597, -2.462122, -1.286524, 36.400000 
1.214371, -2.502060, -1.287689, 36.500000 
1.251217, -2.540351, -1.289135, 36.600000 
1.279078, -2.569621, -1.290543, 36.700000 
1.291891, -2.583403, -1.291512, 36.800000 
1.286638, -2.578392, -1.291754, 36.900000 
1.264544, -2.555811, -1.291267, 37.000000 
1.230589, -2.520888, -1.290299, 37.100000 
1.191682, -2.480843, -1.289161, 37.200000 
1.154655, -2.442737, -1.288082, 37.300000 
1.124981, -2.412156, -1.287176, 37.400000 
1.106359, -2.392848, -1.286489, 37.500000 
1.100814, -2.386859, -1.286045, 37.600000 
1.108897, -2.394773, -1.285876, 37.700000 
1.129781, -2.415812, -1.286031, 37.800000 
1.161149, -2.447710, -1.286561, 37.900000 
1.198984, -2.486467, -1.287483, 38.000000 
1.237531, -2.526246, -1.288715, 38.100000 
1.269840, -2.559861, -1.290021, 38.200000 
1.289189, -2.580228, -1.291039, 38.300000 
1.291137, -2.582579, -1.291441, 38.400000 
1.275207, -2.566339, -1.291132, 38.500000 
1.245081, -2.535375, -1.290295, 38.600000 
1.207182, -2.496419, -1.289237, 38.700000 
1.168588, -2.456804, -1.288216, 38.800000 
1.135407, -2.422776, -1.287369, 38.900000 
1.112051, -2.398792, -1.286741, 39.000000 
1.101181, -2.387523, -1.286342, 39.100000 
1.103917, -2.390097, -1.286180, 39.200000 
1.119980, -2.406265, -1.286285, 39.300000 
1.147658, -2.434356, -1.286698, 39.400000 
1.183616, -2.471065, -1.287449, 39.500000 
1.222748, -2.511247, -1.288500, 39.600000 
1.258437, -2.548124, -1.289686, 39.700000 
1.283633, -2.574334, -1.290701, 39.800000 
1.292741, -2.583946, -1.291205, 39.900000 
1.283605, -2.574632, -1.291026, 40.000000 
1.258374, -2.548649, -1.290275, 40.100000 
1.222640, -2.511887, -1.289247, 40.200000 
1.183467, -2.471700, -1.288233, 40.300000 
1.147483, -2.434888, -1.287406, 40.400000 
1.119804, -2.406625, -1.286822, 40.500000 
1.103767, -2.390247, -1.286480, 40.600000 
1.101079, -2.387448, -1.286369, 40.700000 
1.112010, -2.398501, -1.286491, 40.800000 
1.135431, -2.422301, -1.286871, 40.900000 
1.168671, -2.456204, -1.287533, 41.000000 
1.207318, -2.495781, -1.288463, 41.100000 
1.245263, -2.534811, -1.289548, 41.200000 
1.275425, -2.565963, -1.290538, 41.300000 
1.291373, -2.582478, -1.291105, 41.400000 
1.289408, -2.580428, -1.291020, 41.500000 
1.269997, -2.560312, -1.290315, 41.600000 
1.237585, -2.526845, -1.289260, 41.700000 
1.198915, -2.487097, -1.288182, 41.800000 
1.160964, -2.448266, -1.287301, 41.900000 
1.129512, -2.416218, -1.286706, 42.000000 
1.108589, -2.394984, -1.286395, 42.100000 
1.100519, -2.386858, -1.286340, 42.200000 
1.106122, -2.392642, -1.286520, 42.300000 
1.124834, -2.411768, -1.286933, 42.400000 
1.154619, -2.442211, -1.287592, 42.500000 
1.191767, -2.480253, -1.288487, 42.600000 
1.230792, -2.520329, -1.289537, 42.700000 
1.264852, -2.555391, -1.290539, 42.800000 
1.287019, -2.578206, -1.291187, 42.900000 
1.292290, -2.583497, -1.291207, 43.000000 
1.279422, -2.569973, -1.290550, 43.100000 
1.251434, -2.540879, -1.289445, 43.200000 
1.214413, -2.502654, -1.288241, 43.300000 
1.175456, -2.462679, -1.287223, 43.400000 
1.140911, -2.427440, -1.286529, 43.500000 
1.115508, -2.401684, -1.286176, 43.600000 
1.102213, -2.388344, -1.286131, 43.700000 
1.102419, -2.388771, -1.286352, 43.800000 
1.116107, -2.402922, -1.286815, 43.900000 
1.141845, -2.429357, -1.287511, 44.000000 
1.176608, -2.465036, -1.288428, 44.100000 
1.215601, -2.505100, -1.289499, 44.200000 
1.252417, -2.542977, -1.290560, 44.300000 
1.279959, -2.571286, -1.291327, 44.400000 
1.292223, -2.583720, -1.291498, 44.500000 
1.286346, -2.577285, -1.290939, 44.600000 
1.263739, -2.553547, -1.289808, 44.700000 
1.229501, -2.517964, -1.288463, 44.800000 
1.190565, -2.477817, -1.287252, 44.900000 
1.153710, -2.440091, -1.286381, 45.000000 
1.124335, -2.410244, -1.285909, 45.100000 
1.106078, -2.391888, -1.285809, 45.200000 
1.100920, -2.386951, -1.286031, 45.300000 
